"name";"instance";"filename";"n";"m";"inkratio";"mean_occupation_area";"edge_density_distribution";"distortion";"frechet";"directionality";"monotonicity";"projected_monotonicity";"SL_angle";"self_intersections";"mean_edge_length_difference";"directionality_mag";"ambiguity_1";"accuracy_1";"precision_1";"specificity_1";"FPR_1";"ambiguity_2";"accuracy_2";"precision_2";"specificity_2";"FPR_2";"ambiguity_3";"accuracy_3";"precision_3";"specificity_3";"FPR_3";"ambiguity_4";"accuracy_4";"precision_4";"specificity_4";"FPR_4";"ambiguity_5";"accuracy_5";"precision_5";"specificity_5";"FPR_5";"inkratio_t";"ambiguity_t";"mean_occupation_area_t";"edge_density_distribution_t";"distortion_t";"frechet_t";"directionality_t";"monotonicity_t";"projected_monotonicity_t";"SL_angle_t";"self_intersections_t";"mean_edge_length_difference_t";"directionality_mag_t"
"sepb";"geo_gowalla_MIAMI2_1";"dashboard/output_dashboard/geo_gowalla_MIAMI2_1/sepb.json";51;107;0.8294;46.3738;0.057;1.0411;67.1624;0.0082;0.0028;0.0017;0.5023;0;43.9212;1.009;0.6239;0.1515;1;0.7451;0;0.8517;0.1007;0.7375;0.2756;0.0607;0.9439;0.0877;0.6693;0.1014;0.0758;0.9913;0.083;0.6277;0.0126;0.081;0.9913;0.083;0.6277;0.0126;0.081;80.2801;9054.9252;136.0238;139.4084;0.7973;388.5486;1.7736;3.0501;1.4164;0.2294;108.4881;0.7775;17.8475
"wr";"geo_gowalla_MIAMI2_1";"dashboard/output_dashboard/geo_gowalla_MIAMI2_1/wr.json";51;107;0.6992;39.6449;0.0487;1.0578;80.9016;0.0413;0.003;0.0011;0.5023;0;40.647;1.8931;0.4594;0.1922;1;0.902;0;0.6826;0.133;0.6913;0.5001;0.07;0.8791;0.0992;0.5268;0.1845;0.1076;0.9736;0.0854;0.4695;0.0379;0.1227;0.9869;0.083;0.4659;0.0196;0.1252;80.4205;8794.1039;126.5514;137.9213;1.3196;785.2964;2.2135;5.8002;2.6643;0.2325;216.6832;1.3053;35.2752
"cubu";"geo_gowalla_MIAMI2_10";"dashboard/output_dashboard/geo_gowalla_MIAMI2_10/cubu.json";89;289;0.4138;20.135;0.0682;1.0689;61.1496;0.4276;0.2437;0.0012;0.4546;0.4546;38.3049;9.9332;0.2241;0.376;1;0.9438;0;0.4691;0.2669;0.4926;0.6269;0.126;0.7102;0.1765;0.3021;0.3339;0.2264;0.8949;0.1043;0.244;0.1182;0.305;0.9638;0.0826;0.2296;0.0406;0.3277;236.9261;37281.414;131.3448;141.4154;3.3448;973.4101;4.9231;14.1623;5.9657;0.5779;0;3.165;55.0063
"epb";"geo_gowalla_MIAMI2_10";"dashboard/output_dashboard/geo_gowalla_MIAMI2_10/epb.json";89;289;0.877;37.5087;0.1318;1.1208;108.9887;0.0109;0.0084;0.0079;0.4546;0.0028;152.0911;2.1026;0.4041;0.2414;1;0.8764;0;0.7118;0.1374;0.5747;0.4104;0.1206;0.8981;0.0932;0.4546;0.1381;0.1699;0.9902;0.0747;0.4064;0.0124;0.1902;1;0.073;0.4041;0;0.1921;188.1757;30457.5849;133.0817;143.5416;2.4841;1395.8068;4.9145;10.3538;4.8349;0.5806;472.6782;2.4478;63.9636
"fd";"geo_gowalla_MIAMI2_10";"dashboard/output_dashboard/geo_gowalla_MIAMI2_10/fd.json";89;289;0.9078;39.8789;0.1344;1.0031;32.617;0.1897;0.0807;0.0041;0.4546;0;3.8941;0.2056;0.5082;0.149;1;0.8539;0;0.7021;0.1108;0.7239;0.4853;0.0447;0.8616;0.0866;0.589;0.2186;0.0719;0.9829;0.0745;0.5146;0.0247;0.085;0.9977;0.0732;0.5088;0.003;0.0863;236.8083;25226.2728;131.8605;139.8113;3.7465;3744.8988;6.9277;16.6521;8.3144;0.5696;707.6838;3.7701;128.2671
"sepb";"geo_gowalla_MIAMI2_10";"dashboard/output_dashboard/geo_gowalla_MIAMI2_10/sepb.json";89;289;0.8765;36.9931;0.132;1.1259;106.172;0.0144;0.0088;0.0082;0.4546;0.0029;155.5098;2.1616;0.4054;0.249;1;0.8652;0;0.7101;0.1437;0.5758;0.4091;0.1224;0.9007;0.0947;0.4521;0.143;0.177;0.9879;0.0755;0.4081;0.016;0.198;0.9991;0.0732;0.4055;0.001;0.2004;176.4903;30219.2709;131.7139;138.8562;2.3086;1298.3026;4.771;9.5832;4.4775;0.5758;500.2575;2.3191;59.2575
"wr";"geo_gowalla_MIAMI2_10";"dashboard/output_dashboard/geo_gowalla_MIAMI2_10/wr.json";89;289;0.4878;23.0519;0.0792;1.0569;76.3582;0.0513;0.0032;0.0025;0.4546;0;37.1981;2.2968;0.3163;0.2439;1;0.9551;0;0.5579;0.1687;0.615;0.6004;0.0876;0.7653;0.1214;0.4259;0.3055;0.1405;0.902;0.0884;0.3527;0.1251;0.1767;0.9651;0.0778;0.3264;0.0426;0.1879;180.7606;31965.5771;131.1238;139.3473;3.761;2109.3941;6.2792;15.6963;7.0896;0.576;557.0397;3.5894;96.1919
"cubu";"geo_gowalla_MIAMI2_12";"dashboard/output_dashboard/geo_gowalla_MIAMI2_12/cubu.json";50;99;0.6255;39.2424;0.046;1.0458;51.6814;0.4519;0.256;0;0.4366;0.4366;30.0053;9.5091;0.2257;0.3312;1;0.98;0;0.5275;0.2216;0.5017;0.5773;0.1265;0.7803;0.1408;0.2939;0.2624;0.2164;0.9444;0.0936;0.2377;0.0649;0.2672;0.9717;0.0856;0.2313;0.0331;0.2756;84.1954;9250.9017;133.5549;143.4314;1.1651;392.7846;1.9257;5.4574;2.1255;0.2205;0;1.3228;23.5813
"epb";"geo_gowalla_MIAMI2_12";"dashboard/output_dashboard/geo_gowalla_MIAMI2_12/epb.json";50;99;0.8752;59.5556;0.062;1.036;69.559;0.0044;0.0012;0.0006;0.4366;0;43.5368;0.7363;0.6405;0.1448;1;0.72;0;0.8198;0.1072;0.7827;0.3518;0.0436;0.947;0.0872;0.6709;0.0909;0.066;1;0.0792;0.6405;0;0.0748;1;0.0792;0.6405;0;0.0748;80.0383;8356.899;132.0224;142.9448;0.7019;342.1915;1.6401;2.7828;1.2534;0.2203;105.0513;0.6459;15.4438
"fd";"geo_gowalla_MIAMI2_12";"dashboard/output_dashboard/geo_gowalla_MIAMI2_12/fd.json";50;99;0.9672;67.6263;0.0674;1.0007;14.4731;0.2296;0.1016;0.0045;0.4366;0;0.6358;0.1188;0.6255;0.128;1;0.84;0;0.7167;0.112;0.8722;0.5858;0.0185;0.8881;0.092;0.7072;0.2224;0.0406;0.9759;0.0816;0.6425;0.0441;0.052;0.9885;0.08;0.6363;0.0229;0.0537;77.0726;8581.7168;136.8213;142.3943;1.2808;1308.147;2.4381;6.026;2.8706;0.2184;227.8774;1.4176;44.9059
"sepb";"geo_gowalla_MIAMI2_12";"dashboard/output_dashboard/geo_gowalla_MIAMI2_12/sepb.json";50;99;0.8921;58.3333;0.0634;1.0483;78.8502;0.0052;0.0016;0.001;0.4366;0;58.9676;0.9027;0.6579;0.1416;1;0.7;0;0.8309;0.104;0.7929;0.3357;0.0438;0.9576;0.0848;0.682;0.0756;0.0653;1;0.0792;0.6579;0;0.0715;1;0.0792;0.6579;0;0.0715;82.9999;8590.1298;129.8266;141.6485;0.6747;340.9193;1.6708;2.8174;1.2832;0.2613;118.2365;0.6385;15.6941
"wr";"geo_gowalla_MIAMI2_12";"dashboard/output_dashboard/geo_gowalla_MIAMI2_12/wr.json";50;99;0.6908;45.6061;0.0502;1.0557;78.9358;0.0422;0.0024;0.0016;0.4366;0;40.5262;2.101;0.3557;0.232;1;0.96;0;0.6236;0.1648;0.5971;0.52;0.0779;0.8372;0.1128;0.4311;0.222;0.1356;0.9668;0.0856;0.3678;0.0418;0.1648;0.9808;0.0824;0.3618;0.0242;0.1682;80.3852;9014.1704;131.341;142.6761;1.2953;738.8437;2.1079;5.4944;2.4743;0.2194;196.2976;1.251;33.0608
"cubu";"geo_gowalla_MIAMI2_2";"dashboard/output_dashboard/geo_gowalla_MIAMI2_2/cubu.json";96;245;0.4411;22.4571;0.0619;1.0757;63.4632;0.3763;0.1903;0.0006;0.4276;0.4276;42.9541;10.2184;0.1708;0.3322;1;0.9792;0;0.5651;0.1795;0.3501;0.4984;0.1689;0.8719;0.0842;0.2022;0.1489;0.2699;0.9708;0.0599;0.1748;0.0327;0.2955;0.9981;0.0536;0.1709;0.0021;0.302;176.9469;31400.2338;145.3047;153.6872;2.9743;835.4926;4.1747;12.2802;5.1439;0.5024;0;2.8751;46.4504
"epb";"geo_gowalla_MIAMI2_2";"dashboard/output_dashboard/geo_gowalla_MIAMI2_2/epb.json";96;245;0.748;34.1061;0.1002;1.0599;95.3983;0.009;0.0029;0.0022;0.4276;0.0002;66.3761;1.2199;0.4719;0.1495;1;0.8333;0;0.8375;0.0684;0.5819;0.2836;0.0904;0.989;0.0538;0.4766;0.0159;0.1057;1;0.0532;0.4719;0;0.1064;1;0.0532;0.4719;0;0.1064;182.1787;25466.2445;141.0632;150.9907;1.8063;979.4729;3.8424;7.5417;3.4358;0.4981;253.6442;1.708;44.6672
"fd";"geo_gowalla_MIAMI2_2";"dashboard/output_dashboard/geo_gowalla_MIAMI2_2/fd.json";96;245;0.8862;42.0939;0.1146;1.0018;23.2796;0.1926;0.0816;0.0047;0.4276;0;1.9586;0.1848;0.5542;0.1189;1;0.7604;0;0.7931;0.0744;0.6895;0.3406;0.0495;0.9751;0.0551;0.5665;0.0381;0.07;1;0.0532;0.5542;0;0.072;1;0.0532;0.5542;0;0.072;171.7968;22743.0368;140.4948;149.3228;3.2496;3181.3023;5.7876;14.2949;7.0307;0.499;618.0203;3.2785;109.55
"sepb";"geo_gowalla_MIAMI2_2";"dashboard/output_dashboard/geo_gowalla_MIAMI2_2/sepb.json";96;245;0.7566;34.3878;0.1012;1.0626;95.2953;0.0093;0.0029;0.0022;0.4276;0.0002;68.4336;1.2315;0.4692;0.1519;1;0.8229;0;0.8465;0.0688;0.5644;0.2529;0.0926;0.9807;0.0542;0.4789;0.0302;0.1079;1;0.0532;0.4692;0;0.109;1;0.0532;0.4692;0;0.109;216.629;25397.3713;141.7306;149.4746;1.751;951.0334;3.825;7.374;3.3827;0.4983;250.9639;1.7002;43.1833
"wr";"geo_gowalla_MIAMI2_2";"dashboard/output_dashboard/geo_gowalla_MIAMI2_2/wr.json";96;245;0.4717;23.6939;0.066;1.0607;90.0911;0.0467;0.002;0.0018;0.4276;0;45.5071;2.3538;0.2533;0.2509;1;0.9479;0;0.622;0.1384;0.4328;0.4601;0.1249;0.8664;0.0801;0.2922;0.1586;0.1869;0.9606;0.0606;0.26;0.0453;0.2075;0.9962;0.0536;0.2539;0.0044;0.2146;163.1401;32001.7855;141.2153;149.5464;2.9595;1784.0402;4.8962;13.0916;6.0194;0.5093;464.2138;2.918;81.2662
"cubu";"geo_gowalla_MIAMI2_4";"dashboard/output_dashboard/geo_gowalla_MIAMI2_4/cubu.json";92;215;0.5366;24.1674;0.0694;1.0521;49.2176;0.3924;0.2107;0;0.473;0.473;29.447;10.5331;0.1917;0.3053;1;0.9674;0;0.492;0.1928;0.4377;0.5985;0.1248;0.7509;0.1139;0.2832;0.2982;0.2095;0.9236;0.068;0.2046;0.0884;0.2578;0.9904;0.0532;0.1926;0.0105;0.2731;143.5676;18500.5484;119.4596;125.9394;2.4006;654.562;3.458;10.5712;4.3812;0.4432;0;2.4123;38.0836
"epb";"geo_gowalla_MIAMI2_4";"dashboard/output_dashboard/geo_gowalla_MIAMI2_4/epb.json";92;215;0.9586;41.6698;0.1146;1.1007;75.4337;0.0085;0.0078;0.0076;0.473;0.0028;116.7501;1.8479;0.4151;0.1699;1;0.8261;0;0.7129;0.0955;0.6067;0.4051;0.0829;0.873;0.0685;0.4891;0.188;0.1123;0.9661;0.0544;0.4329;0.0597;0.1275;0.9931;0.0515;0.4164;0.0082;0.1304;143.8866;16156.2672;118.3131;125.236;1.6227;854.8438;3.5021;6.4893;3.001;0.4394;294.2174;1.5163;38.8586
"fd";"geo_gowalla_MIAMI2_4";"dashboard/output_dashboard/geo_gowalla_MIAMI2_4/fd.json";92;215;0.9448;42.5488;0.1124;1.0022;21.2705;0.213;0.0964;0.0053;0.473;0;2.0581;0.1961;0.5768;0.1059;1;0.7391;0;0.7811;0.0758;0.7375;0.3608;0.034;0.8866;0.0628;0.6446;0.1843;0.0482;0.9755;0.0529;0.585;0.0337;0.0587;0.9943;0.0513;0.5782;0.0071;0.0604;143.4903;15531.739;116.4389;124.2862;2.8234;2796.416;5.1234;12.8596;6.2659;0.4442;496.7179;2.764;96.7164
"sepb";"geo_gowalla_MIAMI2_4";"dashboard/output_dashboard/geo_gowalla_MIAMI2_4/sepb.json";92;215;0.9656;41.8837;0.1153;1.1181;75.9172;0.0084;0.0083;0.0081;0.473;0.003;131.1453;1.887;0.4257;0.1654;1;0.8261;0;0.7068;0.0931;0.628;0.4272;0.0807;0.8747;0.0664;0.4963;0.1867;0.1098;0.9786;0.0525;0.4384;0.0389;0.1247;0.9954;0.0513;0.4264;0.0053;0.1259;196.9686;16339.1733;117.47;124.3088;1.4684;779.7022;3.2716;5.9962;2.7745;0.4411;290.3824;1.4088;35.5673
"wr";"geo_gowalla_MIAMI2_4";"dashboard/output_dashboard/geo_gowalla_MIAMI2_4/wr.json";92;215;0.5876;25.014;0.0758;1.0656;86.5829;0.0478;0.003;0.002;0.473;0;48.263;2.3648;0.2687;0.2202;1;0.9456;0;0.5612;0.1411;0.5121;0.5461;0.0878;0.8047;0.087;0.3434;0.2427;0.1461;0.944;0.0593;0.2826;0.0697;0.1752;0.9922;0.0522;0.2696;0.0087;0.1825;142.3724;18467.6676;116.9913;125.6955;2.6407;1566.5164;4.3645;11.3218;5.2381;0.4404;426.7063;2.5582;71.4812
"cubu";"geo_gowalla_MIAMI2_6";"dashboard/output_dashboard/geo_gowalla_MIAMI2_6/cubu.json";68;136;0.5247;37.0809;0.0563;1.058;57.8728;0.4497;0.2554;0.0014;0.4373;0.4373;34.2239;8.9783;0.2498;0.2859;1;0.9412;0;0.5265;0.1856;0.4784;0.5858;0.1136;0.8286;0.0952;0.3083;0.2242;0.2109;0.965;0.0653;0.2587;0.0443;0.2423;0.9909;0.0597;0.2529;0.0123;0.248;100.5931;13972.2354;137.7683;148.7975;1.6129;579.6046;2.3754;6.9292;2.9371;0.2894;0;1.5888;29.5842
"epb";"geo_gowalla_MIAMI2_6";"dashboard/output_dashboard/geo_gowalla_MIAMI2_6/epb.json";68;136;0.9946;68.3971;0.099;1.1257;105.4304;0.0065;0.0091;0.0088;0.4373;0.0041;223.8762;1.917;0.4982;0.1665;1;0.75;0;0.7696;0.09;0.6486;0.3464;0.0869;0.9526;0.0627;0.5238;0.0732;0.1162;0.9878;0.0593;0.508;0.0221;0.1198;1;0.0588;0.4982;0;0.1203;99.5534;12090.1725;138.1915;148.7703;0.8884;474.3121;2.0909;3.7136;1.7519;0.2985;180.1353;0.869;21.5046
"fd";"geo_gowalla_MIAMI2_6";"dashboard/output_dashboard/geo_gowalla_MIAMI2_6/fd.json";68;136;0.9432;68.2279;0.0938;1.0015;27.2429;0.2071;0.0863;0.0053;0.4373;0;2.2417;0.1582;0.6359;0.1008;1;0.7206;0;0.7708;0.0792;0.8279;0.4034;0.0246;0.9212;0.0653;0.6894;0.1256;0.0395;0.9934;0.0593;0.6391;0.011;0.0459;0.9934;0.0593;0.6391;0.011;0.0459;150.7554;11645.5407;136.6496;148.8085;1.7791;1762.2836;3.2198;8.1379;3.9449;0.2892;302.2239;1.7626;60.1339
"sepb";"geo_gowalla_MIAMI2_6";"dashboard/output_dashboard/geo_gowalla_MIAMI2_6/sepb.json";68;136;1.0402;71.5735;0.1027;1.1393;113.9448;0.0066;0.0091;0.0088;0.4373;0.0041;251.6611;1.9563;0.4805;0.167;1;0.7794;0;0.7465;0.0921;0.6515;0.3838;0.0851;0.9321;0.0644;0.5194;0.111;0.1148;0.9878;0.0593;0.4903;0.0221;0.1203;1;0.0588;0.4805;0;0.1207;99.3202;12032.4049;134.8185;149.3733;0.8979;474.869;2.0604;3.7293;1.7228;0.2899;183.5458;0.87;21.5547
"wr";"geo_gowalla_MIAMI2_6";"dashboard/output_dashboard/geo_gowalla_MIAMI2_6/wr.json";68;136;0.6161;41.8162;0.0654;1.0463;98.3028;0.0416;0.0029;0.0022;0.4373;0;47.113;2.2035;0.3224;0.2132;1;0.9265;0;0.5719;0.1449;0.5879;0.5674;0.0774;0.8502;0.0839;0.3732;0.1962;0.1434;0.9807;0.0618;0.3263;0.0236;0.1666;1;0.0588;0.3224;0;0.1697;151.6888;13756.8028;135.7439;147.1379;1.647;1003.7406;2.9869;7.3926;3.4239;0.2911;251.8482;1.6308;44.8828
"cubu";"geo_gowalla_NY_1";"dashboard/output_dashboard/geo_gowalla_NY_1/cubu.json";248;443;0.463;9.4763;0.0731;1.0673;54.644;0.3795;0.1874;0.0004;0.3932;0.3932;31.2003;9.758;0.103;0.2624;1;0.9597;0;0.2556;0.2157;0.4085;0.7909;0.0484;0.5476;0.1299;0.1909;0.4757;0.1365;0.8075;0.0605;0.1218;0.2015;0.207;0.9461;0.0264;0.1059;0.0562;0.2415;325.6576;53976.8751;108.2614;116.549;4.7426;842.1013;6.8166;20.9961;8.5335;0.926;0;4.7762;62.8333
"epb";"geo_gowalla_NY_1";"dashboard/output_dashboard/geo_gowalla_NY_1/epb.json";248;443;0.9613;16.0023;0.1424;1.0591;36.0487;0.0055;0.0036;0.0035;0.3932;0.0011;47.3606;0.9196;0.2952;0.0859;1;0.875;0;0.4691;0.0629;0.6258;0.6594;0.0241;0.733;0.0341;0.4161;0.3357;0.0538;0.9001;0.0202;0.3334;0.1259;0.068;0.9787;0.0154;0.3017;0.0275;0.0728;347.0602;34317.292;142.4954;152.8251;2.6131;1202.0674;6.8808;9.6021;4.3726;0.958;434.103;3.1736;59.4346
"fd";"geo_gowalla_NY_1";"dashboard/output_dashboard/geo_gowalla_NY_1/fd.json";248;443;0.8834;15.3905;0.1316;1.0059;26.6931;0.1893;0.0828;0.004;0.3932;0;4.6512;0.2654;0.3336;0.0858;1;0.8548;0;0.435;0.0714;0.7086;0.7184;0.015;0.6814;0.0426;0.4775;0.4032;0.0446;0.8752;0.0239;0.3799;0.1618;0.0636;0.9643;0.0165;0.3457;0.0475;0.0711;362.1962;35971.5812;105.7701;115.8457;6.2721;6147.9242;11.2588;30.5266;13.6831;0.9158;1076.3311;5.8181;208.9546
"sepb";"geo_gowalla_NY_1";"dashboard/output_dashboard/geo_gowalla_NY_1/sepb.json";248;443;0.961;15.9503;0.1424;1.0609;35.4512;0.006;0.0043;0.004;0.3932;0.0012;47.8064;0.9907;0.2921;0.0868;1;0.8831;0;0.4722;0.0632;0.6217;0.6566;0.0247;0.7328;0.0342;0.4143;0.337;0.0546;0.898;0.0202;0.3319;0.1305;0.069;0.9785;0.0154;0.2986;0.0279;0.0739;376.6606;35990.7875;110.8067;118.5105;2.3835;1113.8186;6.149;8.4169;4.0491;0.917;356.9293;2.1512;49.4442
"wr";"geo_gowalla_NY_1";"dashboard/output_dashboard/geo_gowalla_NY_1/wr.json";248;443;0.528;10.833;0.0823;1.076;64.8651;0.0599;0.0053;0.0037;0.3932;0;38.9055;2.9978;0.1533;0.1897;1;0.9274;0;0.2907;0.1565;0.5033;0.7739;0.0346;0.5726;0.0935;0.2626;0.4652;0.0992;0.813;0.0464;0.1864;0.2021;0.1471;0.9468;0.023;0.1589;0.0577;0.1709;362.5872;49448.2079;106.7653;119.9133;5.7161;3286.7792;9.6281;30.4737;11.8251;0.9408;952.6398;5.4853;161.6857
"cubu";"geo_gowalla_NY_10";"dashboard/output_dashboard/geo_gowalla_NY_10/cubu.json";502;1204;0.4648;8.6512;0.1338;1.0767;67.4386;0.3596;0.1715;0.0024;0.3628;0.3628;46.9191;9.981;0.0431;0.3016;1;0.99;0;0.19;0.2444;0.3031;0.8363;0.0588;0.5543;0.1274;0.1121;0.4599;0.1776;0.8281;0.0519;0.0604;0.1773;0.2538;0.9468;0.0221;0.0452;0.0544;0.2838;787.2381;272217.9103;152.0336;163.1207;22.9783;2714.4206;19.3694;57.0977;22.836;2.4147;0;12.6832;192.0908
"epb";"geo_gowalla_NY_10";"dashboard/output_dashboard/geo_gowalla_NY_10/epb.json";502;1204;0.8774;12.9103;0.2323;1.0445;66.8534;0.0088;0.0033;0.0025;0.3628;0.0001;49.0412;1.0552;0.1675;0.086;1;0.9582;0;0.3702;0.0588;0.5092;0.7277;0.0281;0.6903;0.0283;0.2906;0.3631;0.0592;0.8889;0.015;0.2033;0.1319;0.0726;0.9672;0.011;0.1768;0.0399;0.0767;847.0092;160093.085;190.3601;163.5272;7.5607;4052.8181;18.4956;31.4593;15.3546;2.46;1119.8762;7.8914;186.0099
"fd";"geo_gowalla_NY_10";"dashboard/output_dashboard/geo_gowalla_NY_10/fd.json";502;1204;0.8415;12.1512;0.2264;1.0109;54.4115;0.1522;0.0602;0.0044;0.3628;0;13.019;0.3504;0.1775;0.1052;1;0.9402;0;0.3278;0.0828;0.5329;0.7656;0.0231;0.6356;0.0457;0.2957;0.4137;0.0608;0.8653;0.0221;0.205;0.1526;0.0847;0.9608;0.013;0.1844;0.0455;0.0939;840.559;164706.758;157.2819;161.6201;15.8861;15705.1828;29.6619;72.995;35.135;2.4302;2862.2472;16.0859;537.684
"sepb";"geo_gowalla_NY_10";"dashboard/output_dashboard/geo_gowalla_NY_10/sepb.json";502;1204;0.8838;13.0166;0.2335;1.0441;64.3585;0.0099;0.0034;0.0026;0.3628;0.0001;46.4002;1.082;0.1692;0.0869;1;0.9502;0;0.3762;0.0587;0.5105;0.7155;0.0292;0.6935;0.0283;0.291;0.3542;0.0601;0.8911;0.0153;0.2018;0.1256;0.0733;0.9675;0.0112;0.1757;0.0379;0.0774;828.6223;160950.29;152.4503;161.4587;7.2892;3866.6646;18.2037;29.6178;13.7878;2.4221;1069.8884;7.241;177.1452
"wr";"geo_gowalla_NY_10";"dashboard/output_dashboard/geo_gowalla_NY_10/wr.json";502;1204;0.5157;9.8746;0.1449;1.0582;73.998;0.0793;0.0048;0.003;0.3628;0;38.53;3.1178;0.0664;0.204;1;0.9841;0;0.218;0.1634;0.3745;0.8228;0.0418;0.5753;0.0862;0.1519;0.4462;0.1202;0.8399;0.0369;0.0885;0.1675;0.17;0.9512;0.0174;0.0695;0.0509;0.1897;798.7785;252816.4425;153.6531;161.5133;14.7104;8805.0363;25.1327;68.9022;30.3435;2.4409;2314.2049;15.9109;433.157
"cubu";"geo_gowalla_NY_11";"dashboard/output_dashboard/geo_gowalla_NY_11/cubu.json";92;153;0.5811;20.9346;0.0473;1.0479;44.3164;0.4232;0.2316;0.0004;0.4289;0.4289;23.3896;9.7798;0.2292;0.2226;1;0.9239;0;0.3524;0.1878;0.6688;0.7691;0.0372;0.5187;0.1425;0.4307;0.5677;0.0854;0.7029;0.0974;0.3242;0.3496;0.1328;0.8446;0.0671;0.2689;0.1811;0.1643;108.2463;11539.2039;116.0646;118.7162;1.6892;284.6894;2.2962;7.2198;2.8992;0.463;0;1.6546;22.2838
"epb";"geo_gowalla_NY_11";"dashboard/output_dashboard/geo_gowalla_NY_11/epb.json";92;153;0.9315;33.5033;0.0728;1.0204;29.3046;0.0018;0.0012;0.0006;0.4289;0;16.8848;0.4815;0.5779;0.0718;1;0.8044;0;0.6605;0.0633;0.8915;0.6332;0.0092;0.7389;0.0558;0.801;0.4842;0.0173;0.8347;0.0466;0.7044;0.2971;0.0271;0.9152;0.0414;0.6377;0.1458;0.0325;107.8382;10109.9575;111.1655;117.1799;0.725;329.2301;2.0781;2.605;1.2791;0.3264;91.7036;0.6757;15.1401
"fd";"geo_gowalla_NY_11";"dashboard/output_dashboard/geo_gowalla_NY_11/fd.json";92;153;0.9554;34.6144;0.0744;1.0009;10.1275;0.2255;0.0941;0.004;0.4289;0;0.5779;0.1208;0.6383;0.0659;1;0.7283;0;0.692;0.0612;0.925;0.5875;0.0051;0.7563;0.0551;0.8478;0.4489;0.0117;0.8507;0.0463;0.7467;0.2682;0.0209;0.9205;0.0409;0.6948;0.1311;0.0266;110.558;10029.0315;112.9072;117.7814;2.4493;1987.8311;3.9465;9.0394;4.3986;0.3288;340.8124;2.0523;68.2151
"sepb";"geo_gowalla_NY_11";"dashboard/output_dashboard/geo_gowalla_NY_11/sepb.json";92;153;0.9306;33.085;0.0728;1.0252;30.7384;0.0025;0.002;0.001;0.4289;0;19.1857;0.5618;0.576;0.0697;1;0.8152;0;0.665;0.0612;0.8892;0.6278;0.0091;0.7348;0.0553;0.8079;0.4926;0.0154;0.8232;0.047;0.7138;0.3161;0.0242;0.9063;0.0418;0.641;0.1585;0.0297;159.5273;10138.4475;110.9915;117.2838;0.7849;321.2464;1.9929;2.6321;1.2529;0.3233;89.7798;0.6583;14.7736
"wr";"geo_gowalla_NY_11";"dashboard/output_dashboard/geo_gowalla_NY_11/wr.json";92;153;0.62;23.0392;0.0502;1.0701;62.6342;0.0507;0.0026;0.0022;0.4289;0;36.3396;2.4239;0.3166;0.1446;1;0.9239;0;0.4313;0.1257;0.7661;0.7403;0.0203;0.5786;0.0995;0.5474;0.5432;0.0482;0.7273;0.0744;0.4388;0.3509;0.0744;0.8614;0.0548;0.36;0.1743;0.095;155.9992;11162.7853;112.0408;119.1094;1.874;1117.3053;3.1395;8.4157;3.7668;0.3309;338.5649;1.8673;51.1942
"cubu";"geo_gowalla_NY_3";"dashboard/output_dashboard/geo_gowalla_NY_3/cubu.json";476;959;0.4698;9.6215;0.1138;1.0851;68.4547;0.3372;0.1546;0.003;0.3746;0.3746;50.5136;11.0081;0.0519;0.269;1;0.9874;0;0.1536;0.2336;0.4027;0.8788;0.0363;0.409;0.1544;0.1767;0.6141;0.1166;0.6988;0.0757;0.0887;0.3132;0.1962;0.8851;0.0317;0.062;0.121;0.2405;681.8778;191947.6748;167.1362;173.3606;10.2067;2003.7096;14.9708;46.314;18.4591;1.9424;0;10.124;147.7394
"epb";"geo_gowalla_NY_3";"dashboard/output_dashboard/geo_gowalla_NY_3/epb.json";476;959;0.912;15.1199;0.2038;1.0379;56.0486;0.0062;0.0023;0.0017;0.3746;0;40.4909;0.8031;0.2099;0.0605;1;0.9559;0;0.3459;0.0467;0.6478;0.7932;0.0142;0.5921;0.0278;0.4206;0.4975;0.0334;0.7999;0.016;0.2976;0.247;0.0454;0.9152;0.0111;0.2438;0.106;0.0504;612.6134;128522.8994;184.2339;176.0387;6.3436;2773.7684;14.1501;22.5117;10.5472;1.997;729.1563;6.2396;125.2456
"fd";"geo_gowalla_NY_3";"dashboard/output_dashboard/geo_gowalla_NY_3/fd.json";476;959;0.8906;14.6528;0.2004;1.0054;35.0229;0.1613;0.0656;0.0051;0.3746;0;5.7507;0.2669;0.2111;0.0724;1;0.9517;0;0.3161;0.0608;0.6626;0.823;0.0119;0.5486;0.0391;0.4257;0.546;0.034;0.7757;0.0208;0.3046;0.2755;0.0525;0.9097;0.0127;0.2395;0.1095;0.0607;710.7334;121397.6674;166.122;175.5369;12.5554;12740.797;22.8178;58.0065;27.8947;1.9476;2311.7154;12.5604;432.8604
"sepb";"geo_gowalla_NY_3";"dashboard/output_dashboard/geo_gowalla_NY_3/sepb.json";476;959;0.9071;15.0198;0.2031;1.0381;55.8688;0.0071;0.0024;0.0018;0.3746;0;39.8978;0.8503;0.2136;0.062;1;0.9496;0;0.3414;0.0482;0.6565;0.7984;0.0141;0.5897;0.0288;0.4218;0.5009;0.034;0.8026;0.0162;0.2987;0.2448;0.0468;0.9152;0.0112;0.2478;0.1062;0.0518;651.597;127285.4078;178.8778;172.3764;5.321;2624.1271;14.4231;21.6589;9.9449;2.1326;757.0717;5.0726;118.6318
